,ts,geom_wkt,trace_number,device_id,geometry,prev_geom,prev_ts,distance_m,time_diff_s,speed_m_s,prev_speed,acceleration_m_s2,bearing,prev_bearing,bearing_change_deg,is_stop,stop_group,duration_sec,dist_last_1min_m,hour,minute,period_of_day
617,2009-06-29 08:07:25+00:00,POINT (116.324274 39.984809),2,0,POINT (116.324274 39.984809),POINT (116.324009 39.984793),2009-06-29 08:07:20+00:00,22.70400123139152,5.0,4.5408002462783035,3.354141253109355,0.23733179863378967,85.49434587564787,93.42950430914652,7.935158433498657,False,0,0.0,115.76221970956432,8,7,Morning
618,2009-06-29 08:07:30+00:00,POINT (116.324536 39.98485),2,0,POINT (116.324536 39.98485),POINT (116.324274 39.984809),2009-06-29 08:07:25+00:00,22.836497260249377,5.0,4.567299452049875,4.5408002462783035,0.005299841154314322,78.45680860113782,85.49434587564787,7.0375372745100435,False,0,0.0,136.54770225957628,8,7,Morning
619,2009-06-29 08:07:35+00:00,POINT (116.324783 39.984946),2,0,POINT (116.324783 39.984946),POINT (116.324536 39.98485),2009-06-29 08:07:30+00:00,23.636856876280053,5.0,4.727371375256011,4.567299452049875,0.03201438464122717,63.10339984566588,78.45680860113782,15.353408755471946,False,0,0.0,153.71427776209774,8,7,Morning
620,2009-06-29 08:07:40+00:00,POINT (116.324962 39.984963),2,0,POINT (116.324962 39.984963),POINT (116.324783 39.984946),2009-06-29 08:07:35+00:00,15.404935861392538,5.0,3.0809871722785074,4.727371375256011,-0.3292768405955007,82.93417322799024,63.10339984566588,19.830773382324367,False,0,0.0,163.4049164831644,8,7,Morning
621,2009-06-29 08:07:45+00:00,POINT (116.325155 39.984973),2,0,POINT (116.325155 39.984973),POINT (116.324962 39.984963),2009-06-29 08:07:40+00:00,16.521979725675287,5.0,3.3043959451350573,3.0809871722785074,0.04468175457130998,86.13132669289104,82.93417322799024,3.1971534649007936,False,0,0.0,179.31074540204082,8,7,Morning
622,2009-06-29 08:07:50+00:00,POINT (116.325359 39.984992),2,0,POINT (116.325359 39.984992),POINT (116.325155 39.984973),2009-06-29 08:07:45+00:00,17.551412190653792,5.0,3.5102824381307585,3.3043959451350573,0.04117729859914023,83.06932891525821,86.13132669289104,3.0619977776328255,False,0,0.0,196.62422934627426,8,7,Morning
623,2009-06-29 08:07:55+00:00,POINT (116.325554 39.984999),2,0,POINT (116.325554 39.984999),POINT (116.325359 39.984992),2009-06-29 08:07:50+00:00,16.673571639333666,5.0,3.3347143278667333,3.5102824381307585,-0.035113622052805035,87.3175639402686,83.06932891525821,4.248235025010388,False,0,0.0,212.78504747944416,8,7,Morning
624,2009-06-29 08:08:00+00:00,POINT (116.32575 39.985005),2,0,POINT (116.32575 39.985005),POINT (116.325554 39.984999),2009-06-29 08:07:55+00:00,16.75410783623156,5.0,3.3508215672463124,3.3347143278667333,0.0032214478759158283,87.71203426403446,87.3175639402686,0.39447032376585867,False,0,0.0,214.66699670334637,8,8,Morning
625,2009-06-29 08:08:05+00:00,POINT (116.325948 39.985011),2,0,POINT (116.325948 39.985011),POINT (116.32575 39.985005),2009-06-29 08:08:00+00:00,16.924797689945464,5.0,3.3849595379890927,3.3508215672463124,0.006827594148556049,87.73511936272064,87.71203426403446,0.023085098686181027,False,0,0.0,216.7299720739387,8,8,Morning
626,2009-06-29 08:08:10+00:00,POINT (116.326156 39.985006),2,0,POINT (116.326156 39.985006),POINT (116.325948 39.985011),2009-06-29 08:08:05+00:00,17.774478217469674,5.0,3.5548956434939347,3.3849595379890927,0.03398722110096841,91.79688975271284,87.73511936272064,4.061770389992205,False,0,0.0,220.23878863028705,8,8,Morning
627,2009-06-29 08:08:15+00:00,POINT (116.326378 39.985023),2,0,POINT (116.326378 39.985023),POINT (116.326156 39.985006),2009-06-29 08:08:10+00:00,19.055300479230567,5.0,3.8110600958461136,3.5548956434939347,0.05123289047043578,84.29264332817331,91.79688975271284,7.504246424539531,False,0,0.0,222.60864527340027,8,8,Morning
628,2009-06-29 08:08:20+00:00,POINT (116.32658 39.985037),2,0,POINT (116.32658 39.985037),POINT (116.326378 39.985023),2009-06-29 08:08:15+00:00,17.32321119889595,5.0,3.4646422397791903,3.8110600958461136,-0.06928357121338466,84.83137144909313,84.29264332817331,0.5387281209198136,False,0,0.0,223.16115020674945,8,8,Morning
629,2009-06-29 08:08:25+00:00,POINT (116.326786 39.985109),2,0,POINT (116.326786 39.985109),POINT (116.32658 39.985037),2009-06-29 08:08:20+00:00,19.32600233942371,5.0,3.865200467884742,3.4646422397791903,0.08011164562111031,65.47939931781934,84.83137144909313,19.351972131273783,False,0,0.0,219.78315131478163,8,8,Morning
630,2009-06-29 08:08:30+00:00,POINT (116.326821 39.985277),2,0,POINT (116.326821 39.985277),POINT (116.326786 39.985109),2009-06-29 08:08:25+00:00,18.891793115962937,5.0,3.778358623192587,3.865200467884742,-0.017368368938430922,9.069437452855368,65.47939931781934,56.409961864963975,False,0,0.0,215.8384471704952,8,8,Morning
631,2009-06-29 08:08:35+00:00,POINT (116.326815 39.985468),2,0,POINT (116.326815 39.985468),POINT (116.326821 39.985277),2009-06-29 08:08:30+00:00,21.213752079442486,5.0,4.242750415888497,3.778358623192587,0.09287835853918196,358.62119439831025,9.069437452855368,349.5517569454549,False,0,0.0,213.41534237365764,8,8,Morning
632,2009-06-29 08:08:40+00:00,POINT (116.326814 39.985621),2,0,POINT (116.326814 39.985621),POINT (116.326815 39.985468),2009-06-29 08:08:35+00:00,16.98847099557498,5.0,3.3976941991149956,4.242750415888497,-0.16901124335470027,359.7130719814218,358.62119439831025,1.0918775831115681,False,0,0.0,214.99887750784006,8,8,Morning
633,2009-06-29 08:08:45+00:00,POINT (116.326842 39.985778),2,0,POINT (116.326842 39.985778),POINT (116.326814 39.985621),2009-06-29 08:08:40+00:00,17.595674652681456,5.0,3.5191349305362913,3.3976941991149956,0.024288146284259148,7.781151768930897,359.7130719814218,351.9319202124909,False,0,0.0,216.07257243484622,8,8,Morning
634,2009-06-29 08:08:50+00:00,POINT (116.326787 39.985918),2,0,POINT (116.326787 39.985918),POINT (116.326842 39.985778),2009-06-29 08:08:45+00:00,16.23911560003002,5.0,3.2478231200060037,3.5191349305362913,-0.054262362106057525,343.2477819377247,7.781151768930897,335.4666301687938,False,0,0.0,214.76027584422246,8,8,Morning
635,2009-06-29 08:08:55+00:00,POINT (116.326733 39.986088),2,0,POINT (116.326733 39.986088),POINT (116.326787 39.985918),2009-06-29 08:08:50+00:00,19.431157508501315,5.0,3.886231501700263,3.2478231200060037,0.12768167633885188,346.3212240366821,343.2477819377247,3.0734420989574005,False,0,0.0,217.51786171339012,8,8,Morning
636,2009-06-29 08:09:00+00:00,POINT (116.326763 39.986232),2,0,POINT (116.326763 39.986232),POINT (116.326733 39.986088),2009-06-29 08:08:55+00:00,16.192962457066656,5.0,3.238592491413331,3.886231501700263,-0.1295278020573864,9.0693128201533,346.3212240366821,337.2519112165288,False,0,0.0,216.95671633422523,8,9,Morning
637,2009-06-29 08:09:05+00:00,POINT (116.326781 39.986429),2,0,POINT (116.326781 39.986429),POINT (116.326763 39.986232),2009-06-29 08:09:00+00:00,21.927732170396894,5.0,4.385546434079378,3.238592491413331,0.22939078853320946,4.004618653478872,9.0693128201533,5.064694166674428,False,0,0.0,221.95965081467665,8,9,Morning
638,2009-06-29 08:09:10+00:00,POINT (116.326776 39.986607),2,0,POINT (116.326776 39.986607),POINT (116.326781 39.986429),2009-06-29 08:09:05+00:00,19.768731721593436,5.0,3.953746344318687,4.385546434079378,-0.08636001795213825,358.7670521087326,4.004618653478872,354.76243345525376,False,0,0.0,223.9539043188004,8,9,Morning
639,2009-06-29 08:09:15+00:00,POINT (116.326661 39.986741),2,0,POINT (116.326661 39.986741),POINT (116.326776 39.986607),2009-06-29 08:09:10+00:00,17.82830858967936,5.0,3.565661717935872,3.953746344318687,-0.07761692527656301,326.6729376447411,358.7670521087326,32.0941144639915,False,0,0.0,222.7269124292492,8,9,Morning
640,2009-06-29 08:09:20+00:00,POINT (116.326619 39.986932),2,0,POINT (116.326619 39.986932),POINT (116.326661 39.986741),2009-06-29 08:09:15+00:00,21.50881448344699,5.0,4.301762896689398,3.565661717935872,0.14722023575070525,350.4365195238085,326.6729376447411,23.763581879067374,False,0,0.0,226.91251571380022,8,9,Morning
641,2009-06-29 08:09:25+00:00,POINT (116.326687 39.98716),2,0,POINT (116.326687 39.98716),POINT (116.326619 39.986932),2009-06-29 08:09:20+00:00,25.97350941394736,5.0,5.194701882789472,4.301762896689398,0.17858779722001472,12.8717836331017,350.4365195238085,337.5647358907068,False,0,0.0,233.5600227883239,8,9,Morning
642,2009-06-29 08:09:30+00:00,POINT (116.3267 39.987386),2,0,POINT (116.3267 39.987386),POINT (116.326687 39.98716),2009-06-29 08:09:25+00:00,25.118324026434458,5.0,5.0236648052868915,5.194701882789472,-0.03420741550051609,2.5235433286877083,12.8717836331017,10.348240304413991,False,0,0.0,239.78655369879542,8,9,Morning
643,2009-06-29 08:09:35+00:00,POINT (116.326771 39.987613),2,0,POINT (116.326771 39.987613),POINT (116.3267 39.987386),2009-06-29 08:09:30+00:00,25.924028148202844,5.0,5.184805629640569,5.0236648052868915,0.03222816487073547,13.47640418123433,2.5235433286877083,10.952860852546621,False,0,0.0,244.49682976755577,8,9,Morning
644,2009-06-29 08:09:40+00:00,POINT (116.326793 39.987827),2,0,POINT (116.326793 39.987827),POINT (116.326771 39.987613),2009-06-29 08:09:35+00:00,23.8355389387817,5.0,4.7671077877563395,5.184805629640569,-0.08353956837684588,4.503676376417616,13.47640418123433,8.972727804816714,False,0,0.0,251.3438977107625,8,9,Morning
645,2009-06-29 08:09:45+00:00,POINT (116.326808 39.988054),2,0,POINT (116.326808 39.988054),POINT (116.326793 39.987827),2009-06-29 08:09:40+00:00,25.23734729243364,5.0,5.047469458486728,4.7671077877563395,0.05607233414607773,2.898326485114353,4.503676376417616,1.6053498913032627,False,0,0.0,258.98557035051465,8,9,Morning
646,2009-06-29 08:09:50+00:00,POINT (116.326792 39.988262),2,0,POINT (116.326792 39.988262),POINT (116.326808 39.988054),2009-06-29 08:09:45+00:00,23.135549858441273,5.0,4.627109971688254,5.047469458486728,-0.08407189735969478,356.6270818979019,2.898326485114353,353.72875541278756,False,0,0.0,265.8820046089259,8,9,Morning
647,2009-06-29 08:09:55+00:00,POINT (116.326767 39.988457),2,0,POINT (116.326767 39.988457),POINT (116.326792 39.988262),2009-06-29 08:09:50+00:00,21.756738066172762,5.0,4.3513476132345525,4.627109971688254,-0.055152471690740335,354.38997992072933,356.6270818979019,2.2371019771725855,False,0,0.0,268.20758516659737,8,9,Morning
648,2009-06-29 08:10:00+00:00,POINT (116.326777 39.988654),2,0,POINT (116.326777 39.988654),POINT (116.326767 39.988457),2009-06-29 08:09:55+00:00,21.890447119791517,5.0,4.378089423958303,4.3513476132345525,0.00534836214475014,2.2272229641325794,354.38997992072933,352.16275695659675,False,0,0.0,273.90506982932226,8,10,Morning
649,2009-06-29 08:10:05+00:00,POINT (116.32676 39.988876),2,0,POINT (116.32676 39.988876),POINT (116.326777 39.988654),2009-06-29 08:10:00+00:00,24.6923649668039,5.0,4.93847299336078,4.378089423958303,0.11207671388049541,356.6422704881033,2.2272229641325794,354.4150475239707,False,0,0.0,276.66970262572926,8,10,Morning
650,2009-06-29 08:10:10+00:00,POINT (116.326719 39.989089),2,0,POINT (116.326719 39.989089),POINT (116.32676 39.988876),2009-06-29 08:10:05+00:00,23.908161056621648,5.0,4.78163221132433,4.93847299336078,-0.03136815640729011,351.6106000067507,356.6422704881033,5.031670481352592,False,0,0.0,280.80913196075744,8,10,Morning
651,2009-06-29 08:10:15+00:00,POINT (116.326695 39.989301),2,0,POINT (116.326695 39.989301),POINT (116.326719 39.989089),2009-06-29 08:10:10+00:00,23.628375615712503,5.0,4.7256751231425005,4.78163221132433,-0.01119141763636584,355.04282250750396,351.6106000067507,3.432222500753255,False,0,0.0,286.6091989867906,8,10,Morning
652,2009-06-29 08:10:20+00:00,POINT (116.326659 39.989514),2,0,POINT (116.326659 39.989514),POINT (116.326695 39.989301),2009-06-29 08:10:15+00:00,23.84935565529769,5.0,4.769871131059538,4.7256751231425005,0.00883920158340743,352.6217022634166,355.04282250750396,2.4211202440873762,False,0,0.0,288.9497401586413,8,10,Morning
653,2009-06-29 08:10:25+00:00,POINT (116.326645 39.98972),2,0,POINT (116.326645 39.98972),POINT (116.326659 39.989514),2009-06-29 08:10:20+00:00,22.904324472697088,5.0,4.580864894539418,4.769871131059538,-0.03780124730402399,357.01935153102795,352.6217022634166,4.397649267611371,False,0,0.0,285.880555217391,8,10,Morning
654,2009-06-29 08:10:30+00:00,POINT (116.32665 39.989893),2,0,POINT (116.32665 39.989893),POINT (116.326645 39.98972),2009-06-29 08:10:25+00:00,19.21370362697473,5.0,3.842740725394946,4.580864894539418,-0.14762483382889435,1.2685097344484575,357.01935153102795,355.7508417965795,False,0,0.0,279.97593481793126,8,10,Morning
655,2009-06-29 08:10:35+00:00,POINT (116.32661 39.99014),2,0,POINT (116.32661 39.99014),POINT (116.32665 39.989893),2009-06-29 08:10:30+00:00,27.63746012134529,5.0,5.5274920242690575,3.842740725394946,0.3369502597748223,352.9272468057284,1.2685097344484575,351.6587370712799,False,0,0.0,281.6893667910737,8,10,Morning
656,2009-06-29 08:10:40+00:00,POINT (116.326613 39.990346),2,0,POINT (116.326613 39.990346),POINT (116.32661 39.99014),2009-06-29 08:10:35+00:00,22.87453068326584,5.0,4.574906136653167,5.5274920242690575,-0.19051717752317804,0.63925481140177,352.9272468057284,352.2879919943266,False,0,0.0,280.72835853555785,8,10,Morning
657,2009-06-29 08:10:45+00:00,POINT (116.326617 39.990532),2,0,POINT (116.326617 39.990532),POINT (116.326613 39.990346),2009-06-29 08:10:40+00:00,20.655232781956304,5.0,4.131046556391261,4.574906136653167,-0.08877191605238136,0.9439403674139726,0.63925481140177,0.3046855560122026,False,0,0.0,276.14624402508053,8,10,Morning
658,2009-06-29 08:10:50+00:00,POINT (116.326677 39.990685),2,0,POINT (116.326677 39.990685),POINT (116.326617 39.990532),2009-06-29 08:10:45+00:00,17.744299053210522,5.0,3.5488598106421043,4.131046556391261,-0.11643734914983125,16.722923519547123,0.9439403674139726,15.77898315213315,False,0,0.0,270.7549932198498,8,10,Morning
659,2009-06-29 08:10:55+00:00,POINT (116.326732 39.990825),2,0,POINT (116.326732 39.990825),POINT (116.326677 39.990685),2009-06-29 08:10:50+00:00,16.23903101105093,5.0,3.247806202210186,3.5488598106421043,-0.06021072168638364,16.751082148906562,16.722923519547123,0.02815862935943869,False,0,0.0,265.23728616472795,8,10,Morning
660,2009-06-29 08:11:00+00:00,POINT (116.326538 39.991044),2,0,POINT (116.326538 39.991044),POINT (116.326732 39.990825),2009-06-29 08:10:55+00:00,29.42469871739739,5.0,5.884939743479478,3.247806202210186,0.5274267082538584,325.83585235003477,16.751082148906562,309.0847702011282,False,0,0.0,272.7715377623338,8,11,Morning
661,2009-06-29 08:11:05+00:00,POINT (116.326528 39.991188),2,0,POINT (116.326528 39.991188),POINT (116.326538 39.991044),2009-06-29 08:11:00+00:00,16.011755746840734,5.0,3.202351149368147,5.884939743479478,-0.5365177188222663,356.9544841934624,325.83585235003477,31.118631843427636,False,0,0.0,264.09092854237065,8,11,Morning
662,2009-06-29 08:11:10+00:00,POINT (116.326525 39.991342),2,0,POINT (116.326525 39.991342),POINT (116.326528 39.991188),2009-06-29 08:11:05+00:00,17.10122700131529,5.0,3.4202454002630582,3.202351149368147,0.04357885017898226,359.14493339313077,356.9544841934624,2.1904491996683646,False,0,0.0,257.2839944870643,8,11,Morning
663,2009-06-29 08:11:15+00:00,POINT (116.326414 39.991424),2,0,POINT (116.326414 39.991424),POINT (116.326525 39.991342),2009-06-29 08:11:10+00:00,13.144068839254807,5.0,2.6288137678509615,3.4202454002630582,-0.15828632648241933,313.9568516962632,359.14493339313077,45.188081696867584,False,0,0.0,246.79968771060663,8,11,Morning
664,2009-06-29 08:11:20+00:00,POINT (116.326192 39.991454),2,0,POINT (116.326192 39.991454),POINT (116.326414 39.991424),2009-06-29 08:11:15+00:00,19.250193137197954,5.0,3.8500386274395906,2.6288137678509615,0.24424497191772582,280.003255205841,313.9568516962632,33.95359649042217,False,0,0.0,242.2005251925069,8,11,Morning
665,2009-06-29 08:11:25+00:00,POINT (116.325875 39.9915),2,0,POINT (116.325875 39.9915),POINT (116.326192 39.991454),2009-06-29 08:11:20+00:00,27.550799582600266,5.0,5.510159916520053,3.8500386274395906,0.33202425781609257,280.72513716807316,280.003255205841,0.7218819622321462,False,0,0.0,246.84700030241007,8,11,Morning
666,2009-06-29 08:11:30+00:00,POINT (116.32555 39.99151),2,0,POINT (116.32555 39.99151),POINT (116.325875 39.9915),2009-06-29 08:11:25+00:00,27.778642101539305,5.0,5.555728420307861,5.510159916520053,0.00911370075756146,272.2999461591904,280.72513716807316,8.425191008882734,False,0,0.0,255.41193877697464,8,11,Morning
667,2009-06-29 08:11:35+00:00,POINT (116.325255 39.99151),2,0,POINT (116.325255 39.99151),POINT (116.32555 39.99151),2009-06-29 08:11:30+00:00,25.194307370811675,5.0,5.038861474162335,5.555728420307861,-0.10337338922910515,270.0000947940246,272.2999461591904,2.2998513651658072,False,0,0.0,252.968786026441,8,11,Morning
668,2009-06-29 08:11:40+00:00,POINT (116.32497 39.991463),2,0,POINT (116.32497 39.991463),POINT (116.325255 39.99151),2009-06-29 08:11:35+00:00,24.893428985920746,5.0,4.978685797184149,5.038861474162335,-0.01203513539563712,257.85247405282036,270.0000947940246,12.147620741204264,False,0,0.0,254.98768432909594,8,11,Morning
669,2009-06-29 08:11:45+00:00,POINT (116.324708 39.991417),2,0,POINT (116.324708 39.991417),POINT (116.32497 39.991463),2009-06-29 08:11:40+00:00,22.951516034828362,5.0,4.590303206965673,4.978685797184149,-0.07767651804369535,257.0927705864349,257.85247405282036,0.7597034663854743,False,0,0.0,257.28396758196794,8,11,Morning
670,2009-06-29 08:11:50+00:00,POINT (116.324353 39.991494),2,0,POINT (116.324353 39.991494),POINT (116.324708 39.991417),2009-06-29 08:11:45+00:00,31.50101476498253,5.0,6.300202952996505,4.590303206965673,0.34197994920616653,285.8074227107195,257.0927705864349,28.714652124284612,False,0,0.0,271.04068329373996,8,11,Morning
671,2009-06-29 08:11:55+00:00,POINT (116.324129 39.991492),2,0,POINT (116.324129 39.991492),POINT (116.324353 39.991494),2009-06-29 08:11:50+00:00,19.131886308128255,5.0,3.826377261625651,6.300202952996505,-0.4947651382741709,269.33237888480494,285.8074227107195,16.475043825914554,False,0,0.0,273.9335385908173,8,11,Morning
672,2009-06-29 08:12:00+00:00,POINT (116.323926 39.991493),2,0,POINT (116.323926 39.991493),POINT (116.324129 39.991492),2009-06-29 08:11:55+00:00,17.33745962551081,5.0,3.467491925102162,3.826377261625651,-0.0717770673046978,270.3684592248757,269.33237888480494,1.0360803400707823,False,0,0.0,261.84629949893076,8,12,Morning
673,2009-06-29 08:12:05+00:00,POINT (116.323787 39.991487),2,0,POINT (116.323787 39.991487),POINT (116.323926 39.991493),2009-06-29 08:12:00+00:00,11.889898376770178,5.0,2.3779796753540356,3.467491925102162,-0.21790244994962524,266.77532406113096,270.3684592248757,3.593135163744762,False,0,0.0,257.7244421288602,8,12,Morning
674,2009-06-29 08:12:10+00:00,POINT (116.323591 39.991429),2,0,POINT (116.323591 39.991429),POINT (116.323787 39.991487),2009-06-29 08:12:05+00:00,17.93535972239491,5.0,3.587071944478982,2.3779796753540356,0.2418184538249893,248.8812246622378,266.77532406113096,17.89409939889316,False,0,0.0,258.5585748499398,8,12,Morning
